file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per,org_alternative,org_alternative_taxonomy,loc_alternative,loc_alternative_taxonomy,subject_text_alternative,subject_text_alternative_taxonomy
ecb.wp3099~d0ab147fbf.en.pdf,8,Unlocking growth? EU investment programmes and firm performance,operating revenue,outcome,experienced_by,firms,population,,0.999857,Coverage is computed by summing for each country in each year the operating revenue of all the firms and then dividing the sum by the country’s gross output data from Eurostat.,,,Eurostat,,statistical office of the European Communities,Eurostat->EU office or agency,,,,
ecb.wp3099~d0ab147fbf.en.pdf,8,Unlocking growth? EU investment programmes and firm performance,gross output,outcome,experienced_by,firms,population,,0.999837,Coverage is computed by summing for each country in each year the operating revenue of all the firms and then dividing the sum by the country’s gross output data from Eurostat.,,,Eurostat,,statistical office of the European Communities,Eurostat->EU office or agency,,,,
ecb.wp3099~d0ab147fbf.en.pdf,8,Unlocking growth? EU investment programmes and firm performance,employment,outcome,experienced_by,firms,population,,0.999933,"In the period of interest (2010-2022), firms in our sample cover on average roughly 50% of total gross output and 25% of employment. ECB Working Paper Series No 3099 7",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,nominal output,outcome,,0.942659,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,employment,outcome,,0.960675,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,regional disparities,outcome,,0.960505,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,job creation,outcome,,0.960679,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,business competitiveness,outcome,,0.960678,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,economic growth,outcome,,0.960678,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,sustainable development,outcome,,0.960677,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,impacts,quality of life,outcome,,0.960677,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,EU Cohesion Policy,intervention,applies_to,citizens,population,,0.960565,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,nominal output,outcome,experienced_by,citizens,population,,0.981862,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,employment,outcome,experienced_by,citizens,population,,0.999879,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,regional disparities,outcome,experienced_by,citizens,population,,0.999709,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,job creation,outcome,experienced_by,citizens,population,,0.999882,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,employment promotion,job creation->employment policy
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,business competitiveness,outcome,experienced_by,citizens,population,,0.999882,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,,
ecb.wp3099~d0ab147fbf.en.pdf,9,Unlocking growth? EU investment programmes and firm performance,economic growth,outcome,experienced_by,citizens,population,,0.999882,"The denominators for nominal output and employment are sourced from Eurostat.. 3.2 EU Cohesion Policy The EU Cohesion Policy aims at reducing regional disparities and foster job creation, business competitiveness, economic growth, sustainable development and improvements to citizens’ quality of life across the European Union.",,,Eurostat; European Union,,statistical office of the European Communities; Union law,Eurostat->EU office or agency; European Union,,,zero growth,economic growth->economic development
