file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",inflation-induced instability,intervention,applies_to,banks,population,,0.994655,"Inflation is also particularity harmful when banks face fragile funding, larger funding gaps and higher exposure to wholesale (unstable) funding, indicating that the the inflation-induced instability activates a bank-lending channel.",,,,
ecb.wp3108~6e2f292534.en.pdf,29,"The causal effect of inflation on financial stability, evidence from history",monetary policy tightening,intervention,impacts,financial stability,outcome,,0.999624,"To the extent that stronger growth supports financial stability, the contractionary impact from the monetary policy tightening might favour inaction, particularly in U-shape tightening episodes where the balance of “direct” effects are already balanced.",,,,
ecb.wp3108~6e2f292534.en.pdf,29,"The causal effect of inflation on financial stability, evidence from history",monetary policy tightening,intervention,impacts,contractionary impact,outcome,,0.977238,"To the extent that stronger growth supports financial stability, the contractionary impact from the monetary policy tightening might favour inaction, particularly in U-shape tightening episodes where the balance of “direct” effects are already balanced.",,,,
ecb.wp3108~6e2f292534.en.pdf,29,"The causal effect of inflation on financial stability, evidence from history",monetary policy tightening,intervention,impacts,credibility,outcome,,0.978103,This may be further compounded by the potential damage to credibility that significant deviations from inflation targets may create.4 4The contractionary effects of monetary policy tightening on output growth are of course well studied and reasonably consensual.,,,,
ecb.wp3108~6e2f292534.en.pdf,29,"The causal effect of inflation on financial stability, evidence from history",monetary policy tightening,intervention,impacts,output growth,outcome,,0.999589,This may be further compounded by the potential damage to credibility that significant deviations from inflation targets may create.4 4The contractionary effects of monetary policy tightening on output growth are of course well studied and reasonably consensual.,,,,
ecb.wp3108~6e2f292534.en.pdf,30,"The causal effect of inflation on financial stability, evidence from history",fiscal support,intervention,applies_to,households,population,,0.999052,"These include characteristics of the structure of the financial sector, such as the prevalence of fixed-rate mortgages, and the availability of other policies, namely of fiscal support to households facing strong inflationary pressure. (",,,,
ecb.wp3108~6e2f292534.en.pdf,30,"The causal effect of inflation on financial stability, evidence from history",financial stability,intervention,impacts,growth,outcome,,0.999373,"Instead, much of the literature focuses on the opposite direction of causality: how financial stability stimulates growth. ECB Working Paper Series No 3108 29",,,ECB,
ecb.wp3108~6e2f292534.en.pdf,31,"The causal effect of inflation on financial stability, evidence from history",unconventional monetary policy,intervention,impacts,shadow value,outcome,,0.999269,The shadow value of unconventional monetary policy.,,,,
ecb.wp3108~6e2f292534.en.pdf,32,"The causal effect of inflation on financial stability, evidence from history",Monetary tightening,intervention,impacts,financial stress,outcome,,0.999251,"Monetary tightening, inflation drivers and financial stress.. Brunnermeier, M. K., Correia, S. A., Luck, S., Verner, E., & Zimmermann, T. (2023).",,,,Brunnermeier; K; Correia; Luck; Verner; Zimmermann
ecb.wp3108~6e2f292534.en.pdf,32,"The causal effect of inflation on financial stability, evidence from history",Loose monetary policy,intervention,impacts,financial instability,outcome,,0.990018,Loose monetary policy and financial instability (Tech.,,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",Monetary policy,intervention,impacts,inflation,outcome,,0.985375,"Monetary policy, inflation, and crises: Evidence from history and administrative data.",,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",Monetary policy,intervention,impacts,crises,outcome,,0.984946,"Monetary policy, inflation, and crises: Evidence from history and administrative data.",,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",capital,outcome,experienced_by,Bank,population,,0.988226,"Bank capital redux: Solvency, liquidity, and crisis.",,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",Solvency,outcome,experienced_by,Bank,population,,0.996205,"Bank capital redux: Solvency, liquidity, and crisis.",,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",liquidity,outcome,experienced_by,Bank,population,,0.998587,"Bank capital redux: Solvency, liquidity, and crisis.",,,,
ecb.wp3108~6e2f292534.en.pdf,33,"The causal effect of inflation on financial stability, evidence from history",transmission,outcome,experienced_by,banks,population,,0.955941,What do a million observations on banks say about the transmission of monetary policy?,,,,
ecb.wp3108~6e2f292534.en.pdf,38,"The causal effect of inflation on financial stability, evidence from history",Inflation movements,outcome,experienced_by,pegged-currency,population,,0.914562,Figure B.2: Inflation movements in peg vs. base currency countries Notes: This scatter point represents the annual change in the inflation rate of a pegged-currency country (x-axis) versus in the country the currency is based on (y-axis) after removing pegged countries with constrained capital movement (KAOPENit < 0.5) ECB Working Paper Series No 3108 37,,,ECB,
ecb.wp3108~6e2f292534.en.pdf,38,"The causal effect of inflation on financial stability, evidence from history",inflation rate,outcome,experienced_by,pegged-currency,population,,0.93717,Figure B.2: Inflation movements in peg vs. base currency countries Notes: This scatter point represents the annual change in the inflation rate of a pegged-currency country (x-axis) versus in the country the currency is based on (y-axis) after removing pegged countries with constrained capital movement (KAOPENit < 0.5) ECB Working Paper Series No 3108 37,,,ECB,
ecb.wp3108~6e2f292534.en.pdf,39,"The causal effect of inflation on financial stability, evidence from history",JST,intervention,impacts,banking crises,outcome,0.078,0.965405,"and *** indicate significance at the 0.1, 0.05, and 0.01 levels, respectively Table B.10: Instrumented inflation under different crisis definitions JST crisis definition BVX crisis definition c ∆πit−1 0.046*** (0.017) 0.078*** (0.015) R2 0.046 0.044 observations 808 808 Notes: This table shows the outcome of a linear probability model for a banking crises, defined in Equation 4.",,,,
ecb.wp3108~6e2f292534.en.pdf,41,"The causal effect of inflation on financial stability, evidence from history",supply and demand shocks,intervention,impacts,financial stability,outcome,,0.975219,Figure B.4: Simulated distribution of the effect of supply and demand shocks Notes: This chart shows the result of a numerical method to determine the effect of structural supply and demand shocks on financial stability.,,,,
ecb.wp3108~6e2f292534.en.pdf,41,"The causal effect of inflation on financial stability, evidence from history",structural supply and demand shocks,intervention,impacts,financial stability,outcome,,0.988348,Figure B.4: Simulated distribution of the effect of supply and demand shocks Notes: This chart shows the result of a numerical method to determine the effect of structural supply and demand shocks on financial stability.,,,,
ecb.wp3108~6e2f292534.en.pdf,42,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,systemic banking crisis,outcome,0.001,0.968457,"Table B.12: The heterogeneous impact of inflation: bank characteristics Bank characteristics d ∆πit−1 -0.139*** (0.05) capital ratioit−1 0.005 (0.004) loans to depositsit−1 0.001* (0.0005) non-core fundingit−1 0.002** (0.001) capital ratioit−1 × d ∆πit−1 0.002 (0.005)) loans to depositsit−1 × d ∆πit−1 0.001** (0.0005)) non-core fundingit−1 × d ∆πit−1 0.001* (0.0004) R2 0.11 observations 765 Notes: This table shows the outcome of a linear probability model for a systemic banking crisis, defined in Equation 4, where instrumented inflation is interacted with bank characteristics, controlling for growth and policy rates.",impact,,,
